index	0	1	3	5
-3.889	3899.597	3848.942	3446.470	2760.439
-3.888	3897.588	3846.951	3444.624	2758.869
-3.887	3895.580	3844.961	3442.778	2757.300
-3.886	3893.572	3842.970	3440.933	2755.731
-3.885	3891.565	3840.981	3439.088	2754.162
-3.884	3889.558	3838.992	3437.244	2752.594
-3.883	3887.551	3837.003	3435.401	2751.027
-3.882	3885.545	3835.015	3433.557	2749.460
-3.881	3883.540	3833.027	3431.715	2747.893
-3.880	3881.535	3831.040	3429.873	2746.327
-3.879	3879.531	3829.054	3428.031	2744.762
-3.878	3877.527	3827.068	3426.190	2743.197
-3.877	3875.524	3825.082	3424.349	2741.632
-3.876	3873.521	3823.097	3422.509	2740.068
-3.875	3871.519	3821.113	3420.670	2738.505
-3.874	3869.517	3819.129	3418.830	2736.942
-3.873	3867.516	3817.145	3416.992	2735.379
-3.872	3865.516	3815.162	3415.154	2733.817
-3.871	3863.516	3813.180	3413.316	2732.255
-3.870	3861.516	3811.198	3411.479	2730.694
-3.869	3859.517	3809.217	3409.643	2729.133
-3.868	3857.518	3807.236	3407.806	2727.573
-3.867	3855.520	3805.255	3405.971	2726.013
-3.866	3853.523	3803.276	3404.136	2724.454
-3.865	3851.526	3801.296	3402.301	2722.895
-3.864	3849.529	3799.318	3400.467	2721.337
-3.863	3847.533	3797.339	3398.634	2719.779
-3.862	3845.538	3795.362	3396.801	2718.222
-3.861	3843.543	3793.384	3394.968	2716.665
-3.860	3841.548	3791.408	3393.136	2715.108
-3.859	3839.555	3789.431	3391.304	2713.552
-3.858	3837.561	3787.456	3389.473	2711.997
-3.857	3835.568	3785.481	3387.643	2710.442
-3.856	3833.576	3783.506	3385.813	2708.888
-3.855	3831.584	3781.532	3383.983	2707.334
-3.854	3829.593	3779.558	3382.154	2705.780
-3.853	3827.602	3777.585	3380.326	2704.227
-3.852	3825.612	3775.613	3378.498	2702.674
-3.851	3823.622	3773.640	3376.670	2701.122
-3.850	3821.633	3771.669	3374.843	2699.571
-3.849	3819.644	3769.698	3373.017	2698.020
-3.848	3817.656	3767.727	3371.191	2696.469
-3.847	3815.668	3765.757	3369.365	2694.919
-3.846	3813.681	3763.788	3367.540	2693.369
-3.845	3811.695	3761.819	3365.716	2691.820
-3.844	3809.708	3759.851	3363.892	2690.271
-3.843	3807.723	3757.883	3362.068	2688.723
-3.842	3805.738	3755.915	3360.245	2687.176
-3.841	3803.753	3753.948	3358.423	2685.628
-3.840	3801.769	3751.982	3356.601	2684.081
-3.839	3799.786	3750.016	3354.780	2682.535
-3.838	3797.803	3748.051	3352.959	2680.989
-3.837	3795.820	3746.086	3351.138	2679.444
-3.836	3793.838	3744.122	3349.318	2677.899
-3.835	3791.857	3742.158	3347.499	2676.355
-3.834	3789.876	3740.195	3345.680	2674.811
-3.833	3787.895	3738.232	3343.862	2673.268
-3.832	3785.916	3736.270	3342.044	2671.725
-3.831	3783.936	3734.308	3340.226	2670.182
-3.830	3781.957	3732.347	3338.409	2668.640
-3.829	3779.979	3730.386	3336.593	2667.099
-3.828	3778.001	3728.426	3334.777	2665.558
-3.827	3776.024	3726.466	3332.962	2664.017
-3.826	3774.047	3724.507	3331.147	2662.477
-3.825	3772.071	3722.549	3329.332	2660.938
-3.824	3770.095	3720.590	3327.518	2659.399
-3.823	3768.120	3718.633	3325.705	2657.860
-3.822	3766.145	3716.676	3323.892	2656.322
-3.821	3764.171	3714.719	3322.080	2654.784
-3.820	3762.198	3712.763	3320.268	2653.247
-3.819	3760.224	3710.808	3318.457	2651.710
-3.818	3758.252	3708.853	3316.646	2650.174
-3.817	3756.280	3706.898	3314.835	2648.638
-3.816	3754.308	3704.944	3313.026	2647.103
-3.815	3752.337	3702.991	3311.216	2645.568
-3.814	3750.367	3701.038	3309.407	2644.034
-3.813	3748.397	3699.086	3307.599	2642.500
-3.812	3746.427	3697.134	3305.791	2640.967
-3.811	3744.458	3695.182	3303.984	2639.434
-3.810	3742.490	3693.232	3302.177	2637.902
-3.809	3740.522	3691.281	3300.371	2636.370
-3.808	3738.554	3689.331	3298.565	2634.839
-3.807	3736.587	3687.382	3296.760	2633.308
-3.806	3734.621	3685.433	3294.955	2631.777
-3.805	3732.655	3683.485	3293.151	2630.247
-3.804	3730.690	3681.537	3291.347	2628.718
-3.803	3728.725	3679.590	3289.544	2627.189
-3.802	3726.761	3677.643	3287.741	2625.661
-3.801	3724.797	3675.697	3285.939	2624.133
-3.800	3722.834	3673.752	3284.137	2622.605
-3.799	3720.871	3671.806	3282.335	2621.078
-3.798	3718.909	3669.862	3280.535	2619.551
-3.797	3716.947	3667.918	3278.734	2618.025
-3.796	3714.986	3665.974	3276.935	2616.500
-3.795	3713.025	3664.031	3275.135	2614.975
-3.794	3711.065	3662.088	3273.337	2613.450
-3.793	3709.105	3660.146	3271.539	2611.926
-3.792	3707.146	3658.205	3269.741	2610.402
-3.791	3705.187	3656.264	3267.944	2608.879
-3.790	3703.229	3654.323	3266.147	2607.356
-3.789	3701.272	3652.383	3264.351	2605.834
-3.788	3699.315	3650.444	3262.555	2604.312
-3.787	3697.358	3648.505	3260.760	2602.791
-3.786	3695.402	3646.566	3258.965	2601.270
-3.785	3693.447	3644.629	3257.171	2599.750
-3.784	3691.492	3642.691	3255.377	2598.230
-3.783	3689.537	3640.754	3253.584	2596.711
-3.782	3687.583	3638.818	3251.791	2595.192
-3.781	3685.630	3636.882	3249.999	2593.673
-3.780	3683.677	3634.947	3248.207	2592.155
-3.779	3681.725	3633.012	3246.416	2590.638
-3.778	3679.773	3631.078	3244.626	2589.121
-3.777	3677.822	3629.144	3242.835	2587.605
-3.776	3675.871	3627.211	3241.046	2586.089
-3.775	3673.920	3625.278	3239.257	2584.573
-3.774	3671.971	3623.346	3237.468	2583.058
-3.773	3670.021	3621.414	3235.680	2581.543
-3.772	3668.073	3619.483	3233.892	2580.029
-3.771	3666.124	3617.552	3232.105	2578.516
-3.770	3664.177	3615.622	3230.318	2577.003
-3.769	3662.230	3613.692	3228.532	2575.490
-3.768	3660.283	3611.763	3226.747	2573.978
-3.767	3658.337	3609.835	3224.961	2572.466
-3.766	3656.391	3607.907	3223.177	2570.955
-3.765	3654.446	3605.979	3221.393	2569.444
-3.764	3652.501	3604.052	3219.609	2567.934
-3.763	3650.557	3602.125	3217.826	2566.424
-3.762	3648.614	3600.199	3216.043	2564.915
-3.761	3646.671	3598.274	3214.261	2563.406
-3.760	3644.728	3596.349	3212.480	2561.898
-3.759	3642.786	3594.425	3210.699	2560.390
-3.758	3640.845	3592.501	3208.918	2558.883
-3.757	3638.904	3590.577	3207.138	2557.376
-3.756	3636.963	3588.654	3205.358	2555.870
-3.755	3635.024	3586.732	3203.579	2554.364
-3.754	3633.084	3584.810	3201.801	2552.859
-3.753	3631.145	3582.889	3200.023	2551.354
-3.752	3629.207	3580.968	3198.245	2549.849
-3.751	3627.269	3579.048	3196.468	2548.345
-3.750	3625.332	3577.128	3194.692	2546.842
-3.749	3623.395	3575.208	3192.916	2545.339
-3.748	3621.459	3573.290	3191.140	2543.836
-3.747	3619.523	3571.371	3189.365	2542.334
-3.746	3617.588	3569.454	3187.591	2540.833
-3.745	3615.653	3567.536	3185.817	2539.332
-3.744	3613.719	3565.620	3184.043	2537.831
-3.743	3611.785	3563.704	3182.270	2536.331
-3.742	3609.852	3561.788	3180.498	2534.831
-3.741	3607.919	3559.873	3178.726	2533.332
-3.740	3605.987	3557.958	3176.954	2531.833
-3.739	3604.055	3556.044	3175.183	2530.335
-3.738	3602.124	3554.130	3173.413	2528.838
-3.737	3600.194	3552.217	3171.643	2527.340
-3.736	3598.264	3550.305	3169.873	2525.844
-3.735	3596.334	3548.393	3168.104	2524.347
-3.734	3594.405	3546.481	3166.336	2522.852
-3.733	3592.477	3544.570	3164.568	2521.356
-3.732	3590.549	3542.660	3162.800	2519.861
-3.731	3588.621	3540.750	3161.033	2518.367
-3.730	3586.694	3538.840	3159.267	2516.873
-3.729	3584.768	3536.931	3157.501	2515.380
-3.728	3582.842	3535.023	3155.736	2513.887
-3.727	3580.917	3533.115	3153.971	2512.395
-3.726	3578.992	3531.208	3152.206	2510.903
